100,40,0
"[14.731975307484817, 105.34937055772673]","[52.00241769858133, 127.18289613248082]","[0, 114]","[10, 102]","[20, 99]","[30, 99]","[40, 106]","[50, 99]","[60, 98]","[70, 121]"
"[14.471411448849167, 104.30036163287762]","[52.70275526893015, 124.2517920476909]","[0, 104]","[10, 102]","[20, 99]","[30, 98]","[40, 110]","[50, 103]","[60, 100]","[70, 118]"
"[14.18322885621822, 107.29040619427698]","[52.34663686462647, 126.22147631100943]","[0, 108]","[10, 100]","[20, 98]","[30, 101]","[40, 109]","[50, 102]","[60, 98]","[70, 120]"
"[14.509017912123428, 104.3059532841905]","[52.15122675707719, 128.2135866273326]","[0, 106]","[10, 102]","[20, 98]","[30, 98]","[40, 110]","[50, 102]","[60, 97]","[70, 122]"
"[14.362115164214318, 105.29510463838659]","[52.762174228542456, 123.25039496766688]","[0, 110]","[10, 99]","[20, 96]","[30, 99]","[40, 113]","[50, 101]","[60, 98]","[70, 117]"
"[14.35750112916052, 104.28333059458954]","[52.8406373442521, 123.26134338692798]","[0, 106]","[10, 98]","[20, 98]","[30, 98]","[40, 115]","[50, 101]","[60, 98]","[70, 117]"
"[14.474917657358503, 105.31179571621863]","[52.52246592615005, 123.21663191366063]","[0, 111]","[10, 99]","[20, 98]","[30, 99]","[40, 107]","[50, 100]","[60, 99]","[70, 117]"
"[14.176891245998975, 106.27855723949196]","[52.64391015096562, 125.25321752323353]","[0, 106]","[10, 98]","[20, 99]","[30, 100]","[40, 112]","[50, 103]","[60, 99]","[70, 119]"
"[14.692990963623032, 103.322301446657]","[52.208124333160704, 127.21183719585635]","[0, 111]","[10, 99]","[20, 98]","[30, 97]","[40, 111]","[50, 101]","[60, 96]","[70, 121]"
"[14.618671801562744, 103.31126422467722]","[52.54386218532141, 124.22956877220106]","[0, 107]","[10, 100]","[20, 99]","[30, 97]","[40, 111]","[50, 100]","[60, 98]","[70, 118]"
"[14.106794908648283, 107.27911510093867]","[52.24872063087771, 127.21750893926249]","[0, 108]","[10, 99]","[20, 97]","[30, 101]","[40, 107]","[50, 102]","[60, 100]","[70, 121]"
"[14.021753112643784, 106.2553458768403]","[52.448938518329065, 127.24528573139436]","[0, 103]","[10, 98]","[20, 98]","[30, 100]","[40, 113]","[50, 102]","[60, 99]","[70, 121]"
"[13.75360229745485, 107.22619578091239]","[52.50069960457209, 122.20342442663996]","[0, 99]","[10, 101]","[20, 95]","[30, 101]","[40, 106]","[50, 99]","[60, 98]","[70, 116]"
"[14.620761959552187, 104.32248816560343]","[52.52246592615005, 123.21663191366063]","[0, 109]","[10, 101]","[20, 99]","[30, 98]","[40, 112]","[50, 99]","[60, 95]","[70, 117]"
"[14.021753112643784, 106.2553458768403]","[52.72268555127959, 123.24486523876888]","[0, 106]","[10, 99]","[20, 94]","[30, 100]","[40, 113]","[50, 100]","[60, 98]","[70, 117]"
"[14.247673348477951, 105.27804446066953]","[52.64391015096562, 125.25321752323353]","[0, 107]","[10, 98]","[20, 97]","[30, 99]","[40, 111]","[50, 104]","[60, 99]","[70, 119]"
"[14.099694941512858, 106.26703477412937]","[52.46692297018031, 126.23824310690321]","[0, 104]","[10, 97]","[20, 100]","[30, 100]","[40, 111]","[50, 100]","[60, 101]","[70, 120]"
"[14.655921427908488, 103.31680246770208]","[53.31622424137605, 119.28895223985003]","[0, 111]","[10, 98]","[20, 98]","[30, 97]","[40, 113]","[50, 104]","[60, 99]","[70, 113]"
"[14.099694941512858, 106.26703477412937]","[52.34663686462647, 126.22147631100943]","[0, 103]","[10, 100]","[20, 98]","[30, 100]","[40, 109]","[50, 101]","[60, 99]","[70, 120]"
"[14.546441685570317, 104.31150493354039]","[52.70263102675744, 126.2707548229192]","[0, 110]","[10, 97]","[20, 100]","[30, 98]","[40, 116]","[50, 102]","[60, 100]","[70, 120]"
"[14.54363088982863, 103.30006390037889]","[52.38691727241955, 126.22710379300588]","[0, 109]","[10, 99]","[20, 96]","[30, 97]","[40, 111]","[50, 100]","[60, 99]","[70, 120]"
"[14.391360579918773, 103.27717033201327]","[51.84812380168087, 129.18092694347212]","[0, 101]","[10, 101]","[20, 98]","[30, 97]","[40, 110]","[50, 97]","[60, 97]","[70, 123]"
"[14.099694941512858, 106.26703477412937]","[52.364212023198235, 125.21414250008421]","[0, 106]","[10, 98]","[20, 97]","[30, 100]","[40, 114]","[50, 97]","[60, 96]","[70, 119]"
"[14.618671801562744, 103.31126422467722]","[52.364212023198235, 125.21414250008421]","[0, 108]","[10, 98]","[20, 100]","[30, 97]","[40, 112]","[50, 100]","[60, 95]","[70, 119]"
"[14.652437324287039, 101.29390316801273]","[52.66290407482874, 122.22654214659988]","[0, 106]","[10, 98]","[20, 97]","[30, 95]","[40, 111]","[50, 100]","[60, 96]","[70, 116]"
"[14.471411448849167, 104.30036163287762]","[52.15122675707719, 128.2135866273326]","[0, 108]","[10, 100]","[20, 97]","[30, 98]","[40, 109]","[50, 100]","[60, 100]","[70, 122]"
"[14.221178672324674, 107.2959985133873]","[52.40471521454362, 125.21983864303142]","[0, 112]","[10, 97]","[20, 98]","[30, 101]","[40, 110]","[50, 101]","[60, 97]","[70, 119]"
"[14.581241935722666, 103.30568434206442]","[52.26556693604255, 126.21011205523696]","[0, 105]","[10, 102]","[20, 98]","[30, 97]","[40, 108]","[50, 99]","[60, 100]","[70, 120]"
"[14.766606391544787, 103.33318023295247]","[52.64391015096562, 125.25321752323353]","[0, 110]","[10, 102]","[20, 98]","[30, 97]","[40, 113]","[50, 102]","[60, 99]","[70, 119]"
"[14.099694941512858, 106.26703477412937]","[52.30619699231084, 126.21581453513788]","[0, 103]","[10, 100]","[20, 98]","[30, 100]","[40, 109]","[50, 100]","[60, 99]","[70, 120]"
"[14.429707745774087, 103.28295316332299]","[52.6236617248925, 124.24075564936523]","[0, 106]","[10, 100]","[20, 95]","[30, 97]","[40, 111]","[50, 102]","[60, 98]","[70, 118]"
"[14.474917657358503, 105.31179571621863]","[52.24872063087771, 127.21750893926249]","[0, 107]","[10, 103]","[20, 98]","[30, 99]","[40, 109]","[50, 104]","[60, 96]","[70, 121]"
"[14.765932176212907, 102.32216205398333]","[52.24872063087771, 127.21750893926249]","[0, 109]","[10, 100]","[20, 98]","[30, 96]","[40, 107]","[50, 105]","[60, 97]","[70, 121]"
"[14.618671801562744, 103.31126422467722]","[52.48514940691355, 125.23111443616156]","[0, 111]","[10, 97]","[20, 98]","[30, 97]","[40, 110]","[50, 104]","[60, 96]","[70, 119]"
"[19.43246720732747, 103.91404985538398]","[52.12641875173385, 127.20038362172559]","[10, 97]","[20, 101]","[30, 97]","[40, 111]","[50, 97]","[60, 98]","[70, 121]"
"[14.145105407390286, 107.28478617490092]","[52.22474387743943, 126.20436914150238]","[0, 106]","[10, 101]","[20, 98]","[30, 101]","[40, 108]","[50, 102]","[60, 96]","[70, 120]"
"[19.331293592364066, 104.90891862202587]","[52.23214254449565, 128.22482486333732]","[10, 98]","[20, 99]","[30, 98]","[40, 113]","[50, 100]","[60, 98]","[70, 122]"
"[14.170458317990168, 105.26646330239586]","[52.28910881301802, 127.22313796391232]","[0, 110]","[10, 96]","[20, 94]","[30, 99]","[40, 112]","[50, 101]","[60, 97]","[70, 121]"
"[14.145105407390286, 107.28478617490092]","[52.46692297018031, 126.23824310690321]","[0, 108]","[10, 100]","[20, 97]","[30, 101]","[40, 114]","[50, 102]","[60, 96]","[70, 120]"
"[19.603410314072537, 102.92625294344992]","[52.08527433008096, 127.19459548085791]","[10, 102]","[20, 99]","[30, 96]","[40, 109]","[50, 99]","[60, 97]","[70, 121]"
"[14.006936078853032, 109.28597533832706]","[52.52511294761758, 125.2366992666605]","[0, 110]","[10, 98]","[20, 99]","[30, 103]","[40, 110]","[50, 101]","[60, 100]","[70, 119]"
"[14.581241935722666, 103.30568434206442]","[52.323533892246815, 125.20840644881933]","[0, 106]","[10, 99]","[20, 100]","[30, 97]","[40, 112]","[50, 98]","[60, 96]","[70, 119]"
"[14.106794908648283, 107.27911510093867]","[52.09488736811433, 129.21536096679424]","[0, 106]","[10, 100]","[20, 98]","[30, 101]","[40, 109]","[50, 101]","[60, 100]","[70, 123]"
"[14.437496976849996, 105.3062725635046]","[52.1353442001298, 129.22096026934605]","[0, 105]","[10, 104]","[20, 98]","[30, 99]","[40, 112]","[50, 100]","[60, 99]","[70, 123]"
"[14.54363088982863, 103.30006390037889]","[52.68301031054204, 123.23929574761866]","[0, 107]","[10, 99]","[20, 98]","[30, 97]","[40, 113]","[50, 98]","[60, 99]","[70, 117]"
"[14.618671801562744, 103.31126422467722]","[52.56487283147206, 125.24224070767646]","[0, 111]","[10, 99]","[20, 96]","[30, 97]","[40, 112]","[50, 103]","[60, 97]","[70, 119]"
"[14.986089453793124, 101.34389491811642]","[52.7429020688315, 122.2378626777126]","[0, 113]","[10, 100]","[20, 97]","[30, 95]","[40, 107]","[50, 101]","[60, 101]","[70, 116]"
"[14.654180837437044, 102.30546578421519]","[52.663309334361486, 124.2462935096548]","[0, 108]","[10, 99]","[20, 97]","[30, 96]","[40, 109]","[50, 101]","[60, 102]","[70, 118]"
"[14.471411448849167, 104.30036163287762]","[52.382027814280214, 124.20672104295377]","[0, 103]","[10, 103]","[20, 99]","[30, 98]","[40, 110]","[50, 98]","[60, 97]","[70, 118]"
"[29.325884588575196, 122.89393326759097]",[],"[0, 110]","[10, 102]","[20, 95]","[30, 99]","[40, 109]","[50, 109]","[60, 100]","[70, 122]"
"[14.583692203313433, 104.31701664975475]","[52.663309334361486, 124.2462935096548]","[0, 106]","[10, 103]","[20, 99]","[30, 98]","[40, 110]","[50, 102]","[60, 100]","[70, 118]"
"[14.54363088982863, 103.30006390037889]","[52.2722908622615, 128.23038184705334]","[0, 107]","[10, 99]","[20, 98]","[30, 97]","[40, 111]","[50, 102]","[60, 99]","[70, 122]"
"[14.013755988645892, 105.24277886373751]","[52.1353442001298, 129.22096026934605]","[0, 102]","[10, 99]","[20, 95]","[30, 99]","[40, 111]","[50, 103]","[60, 97]","[70, 123]"
"[14.021753112643784, 106.2553458768403]","[52.52246592615005, 123.21663191366063]","[0, 106]","[10, 98]","[20, 95]","[30, 100]","[40, 112]","[50, 96]","[60, 98]","[70, 117]"
"[14.730925968996702, 104.3386705203904]","[52.44502678357452, 125.22549658660141]","[0, 114]","[10, 98]","[20, 100]","[30, 98]","[40, 111]","[50, 102]","[60, 96]","[70, 119]"
"[14.654180837437044, 102.30546578421519]","[52.46332314565356, 124.21822526246204]","[0, 106]","[10, 99]","[20, 99]","[30, 96]","[40, 113]","[50, 95]","[60, 99]","[70, 118]"
"[14.253343788452622, 106.28991060741427]","[51.806787110415584, 132.20404603723068]","[0, 112]","[10, 100]","[20, 93]","[30, 100]","[40, 111]","[50, 101]","[60, 98]","[70, 126]"
"[14.537941870169766, 101.27649000718348]","[52.78116600935931, 124.26268247555774]","[0, 102]","[10, 99]","[20, 97]","[30, 95]","[40, 116]","[50, 101]","[60, 98]","[70, 118]"
"[14.655921427908488, 103.31680246770208]","[52.82007738204865, 124.26806807890856]","[0, 109]","[10, 99]","[20, 99]","[30, 97]","[40, 115]","[50, 102]","[60, 99]","[70, 118]"
"[14.655921427908488, 103.31680246770208]","[52.58385609186771, 124.23518191590304]","[0, 109]","[10, 101]","[20, 97]","[30, 97]","[40, 109]","[50, 103]","[60, 98]","[70, 118]"
"[14.241924398095751, 104.2659379406135]","[52.24872063087771, 127.21750893926249]","[0, 103]","[10, 100]","[20, 96]","[30, 98]","[40, 111]","[50, 100]","[60, 98]","[70, 121]"
"[14.437496976849996, 105.3062725635046]","[52.70275526893015, 124.2517920476909]","[0, 113]","[10, 97]","[20, 97]","[30, 99]","[40, 113]","[50, 99]","[60, 101]","[70, 118]"
"[14.618671801562744, 103.31126422467722]","[52.44502678357452, 125.22549658660141]","[0, 110]","[10, 101]","[20, 95]","[30, 97]","[40, 109]","[50, 102]","[60, 98]","[70, 119]"
"[15.022278380837458, 101.34924945802139]","[52.68313104016914, 125.2586466032101]","[0, 112]","[10, 101]","[20, 98]","[30, 95]","[40, 115]","[50, 100]","[60, 100]","[70, 119]"
"[14.509017912123428, 104.3059532841905]","[52.38691727241955, 126.22710379300588]","[0, 108]","[10, 101]","[20, 97]","[30, 98]","[40, 109]","[50, 103]","[60, 98]","[70, 120]"
"[14.620761959552187, 104.32248816560343]","[52.87672133622406, 125.28525656164413]","[0, 112]","[10, 99]","[20, 98]","[30, 98]","[40, 119]","[50, 100]","[60, 101]","[70, 119]"
"[14.029631353319285, 107.26765877193368]","[52.382027814280214, 124.20672104295377]","[0, 108]","[10, 101]","[20, 93]","[30, 101]","[40, 113]","[50, 94]","[60, 98]","[70, 118]"
"[13.974097716359667, 105.23674722221742]","[52.48514940691355, 125.23111443616156]","[0, 102]","[10, 98]","[20, 95]","[30, 99]","[40, 107]","[50, 103]","[60, 100]","[70, 119]"
"[14.618671801562744, 103.31126422467722]","[52.12641875173385, 127.20038362172559]","[0, 109]","[10, 99]","[20, 98]","[30, 97]","[40, 111]","[50, 98]","[60, 97]","[70, 121]"
"[14.329073112292987, 106.3011036107691]","[53.03919923446695, 121.2696738239241]","[0, 109]","[10, 102]","[20, 96]","[30, 100]","[40, 112]","[50, 101]","[60, 101]","[70, 115]"
"[14.113792564041045, 108.2909549101064]","[52.30619699231084, 126.21581453513788]","[0, 110]","[10, 99]","[20, 98]","[30, 102]","[40, 112]","[50, 101]","[60, 95]","[70, 120]"
"[14.362115164214318, 105.29510463838659]","[52.70275526893015, 124.2517920476909]","[0, 105]","[10, 102]","[20, 98]","[30, 99]","[40, 113]","[50, 100]","[60, 100]","[70, 118]"
"[14.203019475185723, 104.26004846596487]","[53.084217986999654, 119.25627371268094]","[0, 106]","[10, 98]","[20, 94]","[30, 98]","[40, 111]","[50, 99]","[60, 100]","[70, 113]"
"[14.092489268563003, 105.25470746890922]","[52.34663686462647, 126.22147631100943]","[0, 102]","[10, 100]","[20, 96]","[30, 99]","[40, 114]","[50, 100]","[60, 95]","[70, 120]"
"[14.399892606925881, 105.30070832343742]","[52.40471521454362, 125.21983864303142]","[0, 107]","[10, 99]","[20, 100]","[30, 99]","[40, 113]","[50, 99]","[60, 96]","[70, 119]"
"[14.170458317990168, 105.26646330239586]","[52.35210588170985, 128.24139096734433]","[0, 107]","[10, 98]","[20, 95]","[30, 99]","[40, 114]","[50, 101]","[60, 99]","[70, 122]"
"[14.362115164214318, 105.29510463838659]","[52.44502678357452, 125.22549658660141]","[0, 105]","[10, 102]","[20, 98]","[30, 99]","[40, 113]","[50, 101]","[60, 95]","[70, 119]"
"[14.581241935722666, 103.30568434206442]","[52.60449055282899, 125.24774991980709]","[0, 110]","[10, 99]","[20, 96]","[30, 97]","[40, 110]","[50, 103]","[60, 100]","[70, 119]"
"[14.391360579918773, 103.27717033201327]","[52.843098195875434, 121.24208503443326]","[0, 108]","[10, 99]","[20, 93]","[30, 97]","[40, 110]","[50, 102]","[60, 97]","[70, 115]"
"[14.425744461618049, 102.27093971998902]","[52.644713115199316, 127.27213563394261]","[0, 104]","[10, 97]","[20, 97]","[30, 96]","[40, 112]","[50, 107]","[60, 100]","[70, 121]"
"[14.163931712644583, 104.25411953915697]","[52.503680193310835, 124.22391593489078]","[0, 102]","[10, 97]","[20, 98]","[30, 98]","[40, 111]","[50, 100]","[60, 97]","[70, 118]"
"[14.474917657358503, 105.31179571621863]","[52.939700849447, 122.26548447120636]","[0, 112]","[10, 101]","[20, 95]","[30, 99]","[40, 113]","[50, 103]","[60, 98]","[70, 116]"
"[14.387019153830616, 102.26503489585383]","[52.506654280424534, 126.2437537322156]","[0, 101]","[10, 97]","[20, 99]","[30, 96]","[40, 116]","[50, 101]","[60, 96]","[70, 120]"
"[14.429707745774087, 103.28295316332299]","[52.06961173293562, 128.20219842004096]","[0, 104]","[10, 99]","[20, 98]","[30, 97]","[40, 109]","[50, 98]","[60, 100]","[70, 122]"
"[14.618671801562744, 103.31126422467722]","[52.78261683326007, 122.24346285713285]","[0, 109]","[10, 100]","[20, 97]","[30, 97]","[40, 110]","[50, 102]","[60, 98]","[70, 116]"
"[14.578776540063936, 102.29412670221352]","[52.36939833388557, 127.2342901025514]","[0, 107]","[10, 98]","[20, 97]","[30, 96]","[40, 112]","[50, 103]","[60, 97]","[70, 121]"
"[14.620761959552187, 104.32248816560343]","[52.8406373442521, 123.26134338692798]","[0, 111]","[10, 100]","[20, 98]","[30, 98]","[40, 109]","[50, 106]","[60, 99]","[70, 117]"
"[14.433623277427989, 104.29472886936279]","[52.60311266643128, 123.22804422338551]","[0, 108]","[10, 98]","[20, 98]","[30, 98]","[40, 112]","[50, 101]","[60, 95]","[70, 117]"
"[14.433623277427989, 104.29472886936279]","[52.167369002371174, 127.20613101732893]","[0, 108]","[10, 99]","[20, 97]","[30, 98]","[40, 112]","[50, 100]","[60, 95]","[70, 121]"
"[14.35750112916052, 104.28333059458954]","[52.48514940691355, 125.23111443616156]","[0, 108]","[10, 97]","[20, 97]","[30, 98]","[40, 111]","[50, 100]","[60, 99]","[70, 119]"
"[14.029631353319285, 107.26765877193368]","[52.28910881301802, 127.22313796391232]","[0, 107]","[10, 98]","[20, 97]","[30, 101]","[40, 111]","[50, 100]","[60, 99]","[70, 121]"
"[14.045499588817577, 104.23606045254388]","[52.52776244166694, 127.256133106404]","[0, 99]","[10, 98]","[20, 97]","[30, 98]","[40, 112]","[50, 105]","[60, 99]","[70, 121]"
"[14.657659265041286, 104.32792080784958]","[52.48514940691355, 125.23111443616156]","[0, 113]","[10, 98]","[20, 99]","[30, 98]","[40, 112]","[50, 102]","[60, 96]","[70, 119]"
"[14.512165870178794, 105.31728010736747]","[52.506654280424534, 126.2437537322156]","[0, 109]","[10, 102]","[20, 98]","[30, 99]","[40, 112]","[50, 103]","[60, 98]","[70, 120]"
"[14.618671801562744, 103.31126422467722]","[52.6236617248925, 124.24075564936523]","[0, 111]","[10, 99]","[20, 96]","[30, 97]","[40, 110]","[50, 101]","[60, 100]","[70, 118]"
"[14.80315296963613, 103.33856333264312]","[52.64245143250805, 121.21352238053349]","[0, 107]","[10, 103]","[20, 101]","[30, 97]","[40, 109]","[50, 99]","[60, 96]","[70, 115]"
"[14.170458317990168, 105.26646330239586]","[52.36939833388557, 127.2342901025514]","[0, 106]","[10, 102]","[20, 92]","[30, 99]","[40, 111]","[50, 103]","[60, 98]","[70, 121]"
"[14.013755988645892, 105.24277886373751]","[52.09488736811433, 129.21536096679424]","[0, 105]","[10, 98]","[20, 93]","[30, 99]","[40, 113]","[50, 102]","[60, 95]","[70, 123]"
"[14.404085133738876, 106.31213451931218]","[52.48514940691355, 125.23111443616156]","[0, 111]","[10, 102]","[20, 96]","[30, 100]","[40, 110]","[50, 102]","[60, 98]","[70, 119]"
"[14.765932176212907, 102.32216205398333]","[52.35210588170985, 128.24139096734433]","[0, 106]","[10, 103]","[20, 98]","[30, 96]","[40, 113]","[50, 102]","[60, 99]","[70, 122]"
"[14.324151685971653, 105.28946002675737]","[52.28910881301802, 127.22313796391232]","[0, 108]","[10, 97]","[20, 99]","[30, 99]","[40, 111]","[50, 100]","[60, 99]","[70, 121]"
"[14.275195785652718, 103.25954201258953]","[52.28910881301802, 127.22313796391232]","[0, 102]","[10, 99]","[20, 96]","[30, 97]","[40, 112]","[50, 100]","[60, 98]","[70, 121]"
"[14.616570250717503, 102.29981716503113]","[52.60449055282899, 125.24774991980709]","[0, 108]","[10, 100]","[20, 95]","[30, 96]","[40, 112]","[50, 101]","[60, 100]","[70, 119]"
"[14.319162458621237, 104.27757863840837]","[52.42275748046966, 124.21249226242111]","[0, 106]","[10, 101]","[20, 94]","[30, 98]","[40, 110]","[50, 97]","[60, 99]","[70, 118]"
"[14.437496976849996, 105.3062725635046]","[53.00034282487716, 121.26423668561773]","[0, 109]","[10, 99]","[20, 99]","[30, 99]","[40, 114]","[50, 103]","[60, 96]","[70, 115]"
"[13.982501194162815, 106.24943403146746]","[52.30619699231084, 126.21581453513788]","[0, 107]","[10, 98]","[20, 93]","[30, 100]","[40, 111]","[50, 99]","[60, 98]","[70, 120]"
"[14.319162458621237, 104.27757863840837]","[52.8033421719503, 121.23645260461738]","[0, 108]","[10, 94]","[20, 99]","[30, 98]","[40, 111]","[50, 99]","[60, 98]","[70, 115]"
"[14.72988746763524, 103.32776102378715]","[52.503680193310835, 124.22391593489078]","[0, 112]","[10, 100]","[20, 97]","[30, 97]","[40, 111]","[50, 100]","[60, 97]","[70, 118]"
"[14.176891245998975, 106.27855723949196]","[52.70263102675744, 126.2707548229192]","[0, 108]","[10, 101]","[20, 94]","[30, 100]","[40, 115]","[50, 105]","[60, 98]","[70, 120]"
"[14.730925968996702, 104.3386705203904]","[52.22474387743943, 126.20436914150238]","[0, 112]","[10, 99]","[20, 101]","[30, 98]","[40, 113]","[50, 98]","[60, 95]","[70, 120]"
"[14.657659265041286, 104.32792080784958]","[52.48514940691355, 125.23111443616156]","[0, 111]","[10, 101]","[20, 98]","[30, 98]","[40, 111]","[50, 99]","[60, 100]","[70, 119]"
"[14.124646730524926, 104.24814463856681]","[52.2722908622615, 128.23038184705334]","[0, 103]","[10, 98]","[20, 95]","[30, 98]","[40, 109]","[50, 103]","[60, 100]","[70, 122]"
"[14.247673348477951, 105.27804446066953]","[52.34663686462647, 126.22147631100943]","[0, 106]","[10, 100]","[20, 96]","[30, 99]","[40, 113]","[50, 100]","[60, 96]","[70, 120]"
"[14.586129846944345, 105.32812917860132]","[52.46692297018031, 126.23824310690321]","[0, 111]","[10, 102]","[20, 98]","[30, 99]","[40, 113]","[50, 101]","[60, 98]","[70, 120]"
"[14.253343788452622, 106.28991060741427]","[52.82215773408995, 122.24902544239858]","[0, 107]","[10, 100]","[20, 98]","[30, 100]","[40, 113]","[50, 99]","[60, 99]","[70, 116]"
"[14.247673348477951, 105.27804446066953]","[52.4269910033218, 126.23268952925491]","[0, 104]","[10, 102]","[20, 96]","[30, 99]","[40, 112]","[50, 101]","[60, 98]","[70, 120]"
"[13.903408734043909, 106.23748041939832]","[52.54386218532141, 124.22956877220106]","[0, 101]","[10, 98]","[20, 97]","[30, 100]","[40, 111]","[50, 100]","[60, 98]","[70, 118]"
"[14.28063861801552, 104.27178033708034]","[52.663309334361486, 124.2462935096548]","[0, 101]","[10, 101]","[20, 98]","[30, 98]","[40, 109]","[50, 102]","[60, 101]","[70, 118]"
"[14.429707745774087, 103.28295316332299]","[52.66378560512069, 126.26542628253007]","[0, 105]","[10, 101]","[20, 95]","[30, 97]","[40, 115]","[50, 101]","[60, 101]","[70, 120]"
"[14.429707745774087, 103.28295316332299]","[52.72268555127959, 123.24486523876888]","[0, 103]","[10, 101]","[20, 97]","[30, 97]","[40, 110]","[50, 102]","[60, 99]","[70, 117]"
"[14.319162458621237, 104.27757863840837]","[52.01334476172505, 129.20403535790751]","[0, 104]","[10, 103]","[20, 94]","[30, 98]","[40, 110]","[50, 100]","[60, 98]","[70, 123]"
"[14.391360579918773, 103.27717033201327]","[52.101151717643894, 126.18689999328927]","[0, 107]","[10, 100]","[20, 93]","[30, 97]","[40, 111]","[50, 98]","[60, 94]","[70, 120]"
"[14.44133108576695, 106.31759197211333]","[52.23214254449565, 128.22482486333732]","[0, 111]","[10, 101]","[20, 98]","[30, 100]","[40, 113]","[50, 97]","[60, 101]","[70, 122]"
"[13.833432134505227, 107.23826081731144]","[52.36939833388557, 127.2342901025514]","[0, 103]","[10, 99]","[20, 95]","[30, 101]","[40, 112]","[50, 104]","[60, 96]","[70, 121]"
"[14.045499588817577, 104.23606045254388]","[52.56487283147206, 125.24224070767646]","[0, 98]","[10, 97]","[20, 99]","[30, 98]","[40, 112]","[50, 101]","[60, 99]","[70, 119]"
"[14.324151685971653, 105.28946002675737]","[52.14253018397062, 126.19276228471065]","[0, 105]","[10, 102]","[20, 97]","[30, 99]","[40, 111]","[50, 96]","[60, 97]","[70, 120]"
"[14.474917657358503, 105.31179571621863]","[52.70275526893015, 124.2517920476909]","[0, 109]","[10, 101]","[20, 98]","[30, 99]","[40, 110]","[50, 102]","[60, 101]","[70, 118]"
"[14.912450518275715, 102.34387305847964]","[52.101151717643894, 126.18689999328927]","[0, 114]","[10, 98]","[20, 99]","[30, 96]","[40, 107]","[50, 97]","[60, 99]","[70, 120]"
"[14.131569998275525, 105.26060720402991]","[52.48514940691355, 125.23111443616156]","[0, 105]","[10, 96]","[20, 98]","[30, 99]","[40, 110]","[50, 102]","[60, 98]","[70, 119]"
"[14.15731214649936, 103.24152138053083]","[52.58385609186771, 124.23518191590304]","[0, 98]","[10, 98]","[20, 98]","[30, 97]","[40, 111]","[50, 101]","[60, 98]","[70, 118]"
"[18.92660074998159, 108.8883940081655]","[51.778054186256036, 128.16108317582086]","[10, 97]","[20, 96]","[30, 102]","[40, 106]","[50, 98]","[60, 96]","[70, 122]"
"[14.215212003250594, 106.28425559358865]","[52.22474387743943, 126.20436914150238]","[0, 100]","[10, 102]","[20, 102]","[30, 100]","[40, 111]","[50, 98]","[60, 97]","[70, 120]"
"[19.331293592364066, 104.90891862202587]","[52.68313104016914, 125.2586466032101]","[10, 100]","[20, 97]","[30, 98]","[40, 111]","[50, 103]","[60, 101]","[70, 119]"
"[14.618671801562744, 103.31126422467722]","[52.24872063087771, 127.21750893926249]","[0, 107]","[10, 99]","[20, 100]","[30, 97]","[40, 109]","[50, 102]","[60, 98]","[70, 121]"
"[14.471411448849167, 104.30036163287762]","[52.44502678357452, 125.22549658660141]","[0, 109]","[10, 99]","[20, 97]","[30, 98]","[40, 109]","[50, 102]","[60, 98]","[70, 119]"
"[14.021753112643784, 106.2553458768403]","[52.46692297018031, 126.23824310690321]","[0, 103]","[10, 100]","[20, 96]","[30, 100]","[40, 115]","[50, 101]","[60, 96]","[70, 120]"
"[14.324151685971653, 105.28946002675737]","[52.70275526893015, 124.2517920476909]","[0, 102]","[10, 101]","[20, 101]","[30, 99]","[40, 113]","[50, 101]","[60, 99]","[70, 118]"
"[15.02598332943558, 99.32764642681693]","[52.70275526893015, 124.2517920476909]","[0, 107]","[10, 99]","[20, 99]","[30, 93]","[40, 113]","[50, 100]","[60, 100]","[70, 118]"
"[14.549231183992426, 105.32272482697923]","[52.94378024729101, 120.24636321979108]","[0, 111]","[10, 101]","[20, 98]","[30, 99]","[40, 113]","[50, 98]","[60, 98]","[70, 114]"
"[14.241924398095751, 104.2659379406135]","[52.40923697366854, 127.23980336312212]","[0, 106]","[10, 98]","[20, 95]","[30, 98]","[40, 113]","[50, 99]","[60, 101]","[70, 121]"
"[14.241924398095751, 104.2659379406135]","[52.60449055282899, 125.24774991980709]","[0, 105]","[10, 99]","[20, 95]","[30, 98]","[40, 112]","[50, 103]","[60, 98]","[70, 119]"
"[14.948646452740048, 102.34920059932931]","[52.6236617248925, 124.24075564936523]","[0, 111]","[10, 103]","[20, 98]","[30, 96]","[40, 111]","[50, 101]","[60, 99]","[70, 118]"
"[14.296531839783464, 107.30705283395989]","[52.506654280424534, 126.2437537322156]","[0, 109]","[10, 102]","[20, 98]","[30, 101]","[40, 112]","[50, 100]","[60, 101]","[70, 120]"
"[14.247673348477951, 105.27804446066953]","[52.0285408027976, 128.19644294710668]","[0, 108]","[10, 99]","[20, 95]","[30, 99]","[40, 108]","[50, 99]","[60, 99]","[70, 122]"
"[14.366672249933297, 106.30663931973929]","[52.448938518329065, 127.24528573139436]","[0, 111]","[10, 99]","[20, 98]","[30, 100]","[40, 113]","[50, 102]","[60, 99]","[70, 121]"
"[14.275195785652718, 103.25954201258953]","[52.64391015096562, 125.25321752323353]","[0, 105]","[10, 97]","[20, 95]","[30, 97]","[40, 115]","[50, 101]","[60, 98]","[70, 119]"
